1.0,1.0,30.0,4.0,26.0,32.0
1.0,3.0,21.0,26.0,51.0,18.0
1.0,11.0,4.0,25.0,51.0,6.0
1.0,11.0,19.0,25.0,44.0,48.0
2.0,1.0,7.0,8.0,12.0,13.0
2.0,1.0,12.0,16.0,13.0,42.0
2.0,6.0,20.0,14.0,20.0,4.0
2.0,8.0,12.0,25.0,46.0,35.0
2.0,8.0,14.0,25.0,55.0,23.0
2.0,10.0,30.0,57.0,56.0,14.0
2.0,12.0,4.0,26.0,38.0,30.0
3.0,2.0,20.0,42.0,51.0,40.0
3.0,5.0,4.0,33.0,34.0,38.0
3.0,6.0,26.0,21.0,39.0,4.0
3.0,10.0,14.0,50.0,57.0,45.0
3.0,10.0,28.0,25.0,41.0,55.0
3.0,11.0,14.0,23.0,26.0,32.0
3.0,12.0,10.0,2.0,15.0,53.0
4.0,3.0,20.0,39.0,52.0,29.0
4.0,4.0,5.0,36.0,12.0,3.0
4.0,6.0,27.0,42.0,56.0,31.0
4.0,12.0,24.0,21.0,5.0,21.0
5.0,1.0,10.0,25.0,12.0,54.0
5.0,2.0,30.0,50.0,50.0,51.0
5.0,7.0,16.0,40.0,18.0,18.0
5.0,9.0,12.0,56.0,25.0,57.0
5.0,10.0,14.0,9.0,20.0,3.0
5.0,11.0,11.0,9.0,6.0,49.0
6.0,3.0,9.0,59.0,38.0,47.0
6.0,4.0,23.0,8.0,21.0,58.0
6.0,5.0,17.0,52.0,34.0,33.0
6.0,6.0,18.0,39.0,12.0,25.0
6.0,11.0,17.0,51.0,25.0,43.0
7.0,2.0,28.0,23.0,50.0,52.0
7.0,8.0,10.0,4.0,5.0,12.0
7.0,11.0,3.0,17.0,9.0,25.0
7.0,11.0,26.0,8.0,15.0,7.0
7.0,12.0,23.0,60.0,53.0,34.0
8.0,1.0,9.0,42.0,43.0,5.0
8.0,2.0,27.0,16.0,40.0,5.0
8.0,4.0,1.0,3.0,14.0,54.0
8.0,4.0,25.0,35.0,28.0,17.0
8.0,4.0,28.0,24.0,29.0,18.0
8.0,10.0,9.0,16.0,59.0,5.0
9.0,1.0,15.0,32.0,23.0,54.0
9.0,4.0,15.0,41.0,13.0,16.0
9.0,8.0,14.0,23.0,7.0,44.0
9.0,9.0,6.0,11.0,2.0,40.0
9.0,12.0,9.0,55.0,55.0,14.0
9.0,12.0,12.0,33.0,5.0,8.0
10.0,2.0,16.0,47.0,40.0,21.0
10.0,2.0,23.0,15.0,28.0,21.0
10.0,4.0,10.0,21.0,49.0,45.0
10.0,7.0,28.0,16.0,46.0,49.0
10.0,9.0,21.0,60.0,11.0,30.0
10.0,9.0,24.0,59.0,6.0,49.0
10.0,11.0,25.0,55.0,55.0,27.0
10.0,12.0,19.0,24.0,27.0,31.0
11.0,2.0,30.0,48.0,32.0,57.0
11.0,4.0,15.0,53.0,48.0,45.0
11.0,6.0,17.0,47.0,4.0,22.0
11.0,11.0,2.0,27.0,24.0,5.0
12.0,3.0,17.0,57.0,29.0,50.0
12.0,6.0,18.0,20.0,59.0,38.0
12.0,8.0,22.0,27.0,22.0,56.0
12.0,9.0,2.0,48.0,25.0,22.0
13.0,1.0,17.0,12.0,48.0,59.0
13.0,7.0,23.0,47.0,25.0,59.0
13.0,8.0,3.0,33.0,47.0,18.0
13.0,8.0,19.0,31.0,57.0,45.0
13.0,12.0,7.0,27.0,27.0,53.0
14.0,1.0,24.0,2.0,37.0,33.0
14.0,4.0,15.0,14.0,28.0,51.0
14.0,5.0,6.0,38.0,59.0,34.0
14.0,6.0,2.0,54.0,49.0,57.0
14.0,7.0,21.0,7.0,41.0,34.0
14.0,11.0,17.0,7.0,52.0,11.0
14.0,11.0,21.0,13.0,39.0,28.0
15.0,1.0,4.0,34.0,52.0,32.0
15.0,5.0,18.0,53.0,48.0,17.0
15.0,5.0,19.0,55.0,31.0,21.0
15.0,10.0,6.0,45.0,49.0,58.0
15.0,12.0,6.0,17.0,21.0,4.0
15.0,12.0,17.0,17.0,35.0,19.0
16.0,1.0,20.0,15.0,42.0,7.0
16.0,3.0,26.0,15.0,21.0,2.0
16.0,9.0,29.0,41.0,33.0,6.0
17.0,2.0,30.0,58.0,7.0,49.0
17.0,3.0,29.0,34.0,44.0,40.0
17.0,4.0,27.0,46.0,35.0,10.0
17.0,6.0,3.0,2.0,55.0,16.0
17.0,6.0,7.0,28.0,14.0,56.0
17.0,8.0,19.0,3.0,57.0,5.0
17.0,12.0,3.0,19.0,13.0,48.0
18.0,2.0,23.0,16.0,35.0,24.0
18.0,3.0,11.0,52.0,38.0,58.0
18.0,6.0,10.0,47.0,11.0,6.0
18.0,7.0,19.0,26.0,19.0,46.0
18.0,8.0,4.0,41.0,56.0,59.0
18.0,11.0,3.0,2.0,9.0,49.0
19.0,2.0,18.0,10.0,56.0,4.0
19.0,3.0,6.0,42.0,34.0,7.0
19.0,4.0,8.0,16.0,8.0,34.0
19.0,5.0,26.0,39.0,2.0,9.0
19.0,6.0,12.0,31.0,35.0,6.0
19.0,7.0,17.0,1.0,13.0,19.0
19.0,8.0,15.0,48.0,7.0,33.0
19.0,9.0,9.0,47.0,4.0,58.0
19.0,12.0,20.0,12.0,26.0,31.0
20.0,1.0,5.0,45.0,40.0,26.0
20.0,2.0,13.0,55.0,31.0,42.0
20.0,4.0,14.0,32.0,25.0,6.0
20.0,4.0,19.0,2.0,32.0,18.0
20.0,7.0,6.0,11.0,11.0,19.0
20.0,7.0,18.0,8.0,12.0,3.0
20.0,8.0,28.0,57.0,28.0,36.0
20.0,10.0,18.0,50.0,17.0,34.0
20.0,12.0,19.0,24.0,25.0,3.0
20.0,12.0,22.0,32.0,38.0,38.0
21.0,7.0,30.0,18.0,32.0,57.0
21.0,9.0,6.0,42.0,36.0,39.0
21.0,9.0,27.0,23.0,25.0,52.0
21.0,10.0,11.0,56.0,25.0,30.0
21.0,11.0,11.0,25.0,6.0,57.0
21.0,11.0,12.0,9.0,7.0,52.0
22.0,6.0,13.0,15.0,5.0,46.0
22.0,6.0,14.0,46.0,21.0,19.0
22.0,10.0,2.0,47.0,23.0,4.0
22.0,12.0,7.0,21.0,9.0,52.0
23.0,2.0,23.0,5.0,30.0,60.0
23.0,3.0,6.0,3.0,40.0,49.0
23.0,12.0,1.0,3.0,18.0,3.0
24.0,4.0,19.0,59.0,48.0,3.0
24.0,6.0,26.0,32.0,12.0,13.0
24.0,9.0,10.0,26.0,16.0,8.0
24.0,10.0,5.0,25.0,9.0,52.0
24.0,10.0,5.0,37.0,51.0,36.0
24.0,10.0,26.0,33.0,38.0,30.0
25.0,2.0,3.0,7.0,27.0,18.0
25.0,5.0,7.0,52.0,57.0,29.0
25.0,6.0,5.0,45.0,33.0,44.0
25.0,6.0,10.0,49.0,32.0,28.0
25.0,9.0,1.0,8.0,33.0,19.0
25.0,11.0,18.0,28.0,28.0,10.0
25.0,11.0,27.0,18.0,59.0,37.0
25.0,12.0,23.0,44.0,53.0,40.0
26.0,1.0,21.0,26.0,55.0,11.0
26.0,2.0,12.0,47.0,52.0,50.0
26.0,3.0,28.0,26.0,33.0,16.0
26.0,4.0,29.0,44.0,33.0,48.0
26.0,7.0,7.0,2.0,19.0,44.0
27.0,4.0,3.0,5.0,30.0,29.0
28.0,1.0,24.0,56.0,32.0,19.0
