1.0,1.0,29.0,36.0,36.0,41.0
1.0,6.0,15.0,11.0,41.0,27.0
1.0,6.0,19.0,18.0,16.0,14.0
1.0,6.0,27.0,40.0,40.0,32.0
1.0,7.0,12.0,45.0,50.0,27.0
3.0,7.0,17.0,12.0,28.0,1.0
3.0,8.0,9.0,17.0,38.0,1.0
3.0,11.0,20.0,54.0,30.0,40.0
4.0,2.0,28.0,57.0,56.0,34.0
4.0,11.0,2.0,13.0,28.0,4.0
5.0,1.0,12.0,53.0,39.0,58.0
5.0,2.0,27.0,18.0,55.0,19.0
5.0,3.0,15.0,15.0,51.0,37.0
5.0,4.0,30.0,53.0,37.0,17.0
5.0,5.0,13.0,19.0,38.0,45.0
5.0,9.0,30.0,15.0,46.0,48.0
5.0,10.0,17.0,51.0,27.0,31.0
5.0,10.0,22.0,29.0,43.0,17.0
6.0,1.0,2.0,17.0,30.0,47.0
6.0,2.0,4.0,33.0,46.0,54.0
6.0,12.0,8.0,57.0,33.0,45.0
7.0,4.0,6.0,22.0,40.0,44.0
7.0,8.0,12.0,9.0,18.0,9.0
7.0,9.0,7.0,14.0,35.0,49.0
7.0,11.0,24.0,53.0,14.0,43.0
8.0,1.0,5.0,39.0,53.0,18.0
8.0,1.0,20.0,29.0,12.0,1.0
8.0,3.0,25.0,19.0,35.0,8.0
8.0,4.0,2.0,19.0,40.0,32.0
8.0,9.0,24.0,55.0,13.0,20.0
8.0,9.0,29.0,47.0,45.0,12.0
9.0,1.0,21.0,32.0,39.0,28.0
9.0,8.0,18.0,14.0,19.0,40.0
9.0,11.0,28.0,29.0,54.0,37.0
9.0,12.0,15.0,57.0,50.0,40.0
10.0,2.0,17.0,56.0,30.0,24.0
10.0,4.0,4.0,6.0,13.0,28.0
10.0,5.0,3.0,4.0,56.0,1.0
11.0,2.0,16.0,46.0,35.0,5.0
11.0,3.0,23.0,45.0,7.0,58.0
11.0,4.0,29.0,32.0,3.0,6.0
11.0,11.0,5.0,17.0,50.0,10.0
11.0,11.0,14.0,49.0,57.0,37.0
12.0,1.0,16.0,43.0,14.0,22.0
12.0,7.0,21.0,34.0,16.0,59.0
13.0,3.0,11.0,18.0,37.0,26.0
13.0,8.0,28.0,18.0,22.0,60.0
13.0,10.0,19.0,15.0,43.0,22.0
14.0,1.0,2.0,57.0,4.0,57.0
14.0,1.0,3.0,2.0,42.0,26.0
14.0,6.0,9.0,59.0,13.0,5.0
14.0,10.0,30.0,30.0,15.0,46.0
14.0,11.0,5.0,30.0,49.0,20.0
15.0,2.0,10.0,27.0,55.0,39.0
15.0,2.0,16.0,10.0,9.0,16.0
15.0,3.0,16.0,12.0,23.0,49.0
15.0,4.0,26.0,29.0,57.0,14.0
15.0,7.0,25.0,30.0,27.0,27.0
15.0,10.0,6.0,17.0,1.0,29.0
15.0,11.0,16.0,29.0,28.0,42.0
15.0,11.0,19.0,4.0,17.0,22.0
15.0,12.0,9.0,59.0,8.0,35.0
16.0,2.0,4.0,42.0,9.0,34.0
16.0,4.0,13.0,52.0,58.0,50.0
16.0,6.0,9.0,39.0,29.0,6.0
16.0,10.0,17.0,60.0,7.0,4.0
17.0,2.0,5.0,50.0,10.0,5.0
17.0,5.0,8.0,7.0,35.0,21.0
17.0,9.0,28.0,1.0,39.0,38.0
17.0,10.0,28.0,22.0,13.0,56.0
17.0,12.0,2.0,5.0,18.0,23.0
17.0,12.0,9.0,12.0,54.0,30.0
17.0,12.0,13.0,26.0,37.0,38.0
18.0,1.0,1.0,4.0,34.0,55.0
18.0,12.0,18.0,17.0,60.0,57.0
19.0,1.0,25.0,32.0,33.0,9.0
19.0,3.0,17.0,60.0,33.0,25.0
19.0,4.0,11.0,44.0,5.0,15.0
19.0,4.0,24.0,41.0,7.0,23.0
19.0,7.0,17.0,58.0,7.0,6.0
