1.0,1.0,1.0,1806.0,18.0,47.0
1.0,1.0,6.0,362.0,4.0,44.0
1.0,1.0,9.0,494.0,19.0,17.0
1.0,1.0,9.0,1992.0,53.0,42.0
1.0,1.0,10.0,1365.0,53.0,50.0
1.0,1.0,11.0,325.0,27.0,40.0
1.0,1.0,11.0,998.0,42.0,15.0
1.0,1.0,15.0,1254.0,5.0,18.0
1.0,1.0,23.0,2000.0,56.0,14.0
1.0,1.0,24.0,854.0,33.0,53.0
1.0,1.0,29.0,948.0,28.0,21.0
1.0,1.0,29.0,1858.0,23.0,26.0
1.0,1.0,30.0,1271.0,45.0,58.0
1.0,1.0,34.0,50.0,40.0,14.0
1.0,1.0,40.0,2010.0,30.0,30.0
1.0,1.0,47.0,1592.0,12.0,2.0
1.0,1.0,47.0,1666.0,38.0,10.0
1.0,1.0,47.0,1989.0,38.0,41.0
1.0,1.0,48.0,648.0,7.0,17.0
1.0,1.0,49.0,535.0,14.0,27.0
1.0,1.0,51.0,181.0,38.0,51.0
1.0,1.0,53.0,1568.0,19.0,48.0
1.0,1.0,56.0,390.0,14.0,58.0
1.0,1.0,57.0,1838.0,19.0,6.0
1.0,1.0,60.0,1597.0,60.0,60.0
1.0,2.0,4.0,647.0,28.0,13.0
1.0,2.0,7.0,1021.0,34.0,37.0
1.0,2.0,7.0,1903.0,23.0,57.0
1.0,2.0,13.0,631.0,1.0,48.0
1.0,2.0,16.0,1673.0,45.0,18.0
1.0,2.0,17.0,1596.0,43.0,57.0
1.0,2.0,17.0,1825.0,46.0,23.0
1.0,2.0,18.0,1619.0,20.0,15.0
1.0,2.0,19.0,1644.0,50.0,31.0
1.0,2.0,22.0,378.0,29.0,60.0
1.0,2.0,22.0,797.0,15.0,3.0
1.0,2.0,34.0,278.0,26.0,34.0
1.0,2.0,35.0,160.0,56.0,30.0
1.0,2.0,36.0,1390.0,39.0,31.0
1.0,2.0,39.0,87.0,53.0,29.0
1.0,2.0,41.0,1476.0,52.0,46.0
1.0,2.0,43.0,623.0,23.0,27.0
1.0,2.0,47.0,1612.0,44.0,3.0
1.0,2.0,51.0,961.0,52.0,2.0
1.0,2.0,52.0,127.0,52.0,10.0
1.0,2.0,53.0,15.0,51.0,37.0
1.0,2.0,57.0,1320.0,29.0,25.0
1.0,2.0,57.0,1683.0,34.0,17.0
1.0,2.0,58.0,1632.0,55.0,1.0
1.0,2.0,59.0,341.0,48.0,36.0
1.0,3.0,2.0,633.0,20.0,34.0
1.0,3.0,7.0,659.0,46.0,31.0
1.0,3.0,9.0,1080.0,8.0,3.0
1.0,3.0,10.0,457.0,34.0,24.0
1.0,3.0,10.0,1562.0,60.0,38.0
1.0,3.0,12.0,247.0,1.0,8.0
1.0,3.0,12.0,908.0,2.0,25.0
1.0,3.0,14.0,402.0,57.0,29.0
1.0,3.0,15.0,1862.0,57.0,30.0
1.0,3.0,16.0,1025.0,3.0,45.0
1.0,3.0,16.0,1628.0,50.0,9.0
1.0,3.0,16.0,1855.0,17.0,2.0
1.0,3.0,17.0,402.0,1.0,30.0
1.0,3.0,17.0,1623.0,19.0,18.0
1.0,3.0,17.0,1888.0,58.0,2.0
1.0,3.0,20.0,1708.0,11.0,24.0
1.0,3.0,23.0,1062.0,5.0,47.0
1.0,3.0,24.0,191.0,47.0,7.0
1.0,3.0,25.0,1383.0,43.0,36.0
1.0,3.0,27.0,1776.0,21.0,27.0
1.0,3.0,27.0,1912.0,36.0,7.0
1.0,3.0,29.0,1127.0,5.0,10.0
1.0,3.0,30.0,755.0,4.0,49.0
1.0,3.0,30.0,1418.0,48.0,7.0
1.0,3.0,31.0,10.0,56.0,7.0
1.0,3.0,38.0,844.0,3.0,41.0
1.0,3.0,38.0,1534.0,23.0,31.0
1.0,3.0,39.0,1536.0,48.0,57.0
1.0,3.0,41.0,1532.0,40.0,21.0
1.0,3.0,42.0,673.0,23.0,32.0
1.0,3.0,42.0,1641.0,32.0,17.0
1.0,3.0,43.0,1070.0,31.0,25.0
1.0,3.0,44.0,1448.0,26.0,58.0
1.0,3.0,44.0,1452.0,25.0,60.0
1.0,3.0,46.0,596.0,50.0,14.0
1.0,3.0,47.0,372.0,48.0,43.0
1.0,3.0,47.0,1207.0,15.0,43.0
1.0,3.0,48.0,112.0,43.0,57.0
1.0,3.0,48.0,274.0,14.0,22.0
1.0,3.0,52.0,1592.0,29.0,46.0
1.0,3.0,55.0,1760.0,45.0,31.0
1.0,3.0,56.0,281.0,19.0,52.0
1.0,3.0,58.0,1678.0,48.0,35.0
1.0,3.0,59.0,1719.0,13.0,57.0
1.0,4.0,3.0,894.0,29.0,39.0
1.0,4.0,4.0,829.0,34.0,51.0
1.0,4.0,6.0,316.0,33.0,6.0
1.0,4.0,13.0,1460.0,50.0,32.0
