1.0,1.0,49.0,47.0,10.0,51.0
1.0,1.0,198.0,51.0,42.0,53.0
1.0,1.0,203.0,3.0,2.0,15.0
1.0,1.0,227.0,36.0,43.0,25.0
1.0,1.0,287.0,36.0,43.0,10.0
1.0,1.0,338.0,18.0,42.0,31.0
1.0,1.0,417.0,35.0,22.0,41.0
1.0,1.0,484.0,20.0,1.0,40.0
1.0,1.0,534.0,43.0,29.0,52.0
1.0,1.0,614.0,11.0,39.0,39.0
1.0,1.0,653.0,1.0,46.0,30.0
1.0,1.0,694.0,33.0,58.0,19.0
1.0,1.0,711.0,44.0,40.0,14.0
1.0,1.0,807.0,42.0,14.0,7.0
1.0,1.0,866.0,28.0,52.0,40.0
1.0,1.0,1104.0,55.0,41.0,31.0
1.0,1.0,1223.0,50.0,40.0,22.0
1.0,1.0,1309.0,9.0,16.0,44.0
1.0,1.0,1510.0,11.0,58.0,54.0
1.0,1.0,1522.0,40.0,16.0,49.0
1.0,1.0,1549.0,21.0,47.0,47.0
1.0,1.0,1555.0,33.0,18.0,48.0
1.0,1.0,1590.0,17.0,27.0,10.0
1.0,1.0,1661.0,46.0,14.0,20.0
1.0,1.0,1671.0,46.0,21.0,25.0
1.0,1.0,1749.0,32.0,42.0,1.0
1.0,1.0,1766.0,15.0,30.0,60.0
1.0,1.0,1769.0,38.0,17.0,47.0
1.0,1.0,1782.0,25.0,59.0,50.0
1.0,1.0,1825.0,33.0,54.0,2.0
1.0,1.0,1925.0,17.0,12.0,54.0
1.0,2.0,77.0,47.0,31.0,19.0
1.0,2.0,323.0,2.0,38.0,30.0
1.0,2.0,323.0,53.0,39.0,26.0
1.0,2.0,372.0,43.0,26.0,34.0
1.0,2.0,479.0,10.0,59.0,36.0
1.0,2.0,539.0,25.0,55.0,57.0
1.0,2.0,580.0,11.0,57.0,2.0
1.0,2.0,625.0,44.0,35.0,54.0
1.0,2.0,631.0,17.0,58.0,54.0
1.0,2.0,769.0,38.0,43.0,24.0
1.0,2.0,772.0,48.0,44.0,14.0
1.0,2.0,846.0,31.0,48.0,7.0
1.0,2.0,854.0,7.0,4.0,19.0
1.0,2.0,985.0,55.0,58.0,53.0
1.0,2.0,999.0,32.0,10.0,18.0
