1.0,1.0,4.0,40.0,1668.0,46.0
1.0,1.0,7.0,40.0,1849.0,48.0
1.0,1.0,8.0,22.0,1109.0,41.0
1.0,1.0,11.0,4.0,1457.0,46.0
1.0,1.0,14.0,1.0,543.0,43.0
1.0,1.0,14.0,53.0,1967.0,39.0
1.0,1.0,15.0,55.0,1348.0,41.0
1.0,1.0,19.0,52.0,1946.0,47.0
1.0,1.0,24.0,5.0,1677.0,59.0
1.0,1.0,24.0,38.0,691.0,31.0
1.0,1.0,25.0,11.0,1531.0,49.0
1.0,1.0,25.0,19.0,864.0,59.0
1.0,1.0,25.0,36.0,1828.0,5.0
1.0,1.0,25.0,42.0,206.0,56.0
1.0,1.0,27.0,19.0,184.0,1.0
1.0,1.0,34.0,7.0,919.0,36.0
1.0,1.0,34.0,28.0,189.0,55.0
1.0,1.0,34.0,54.0,1470.0,20.0
1.0,1.0,35.0,33.0,1560.0,52.0
1.0,1.0,41.0,21.0,535.0,7.0
1.0,1.0,41.0,41.0,258.0,51.0
1.0,1.0,42.0,35.0,597.0,33.0
1.0,1.0,42.0,51.0,1172.0,48.0
1.0,1.0,47.0,41.0,748.0,9.0
1.0,1.0,52.0,37.0,124.0,43.0
1.0,1.0,58.0,25.0,974.0,57.0
1.0,1.0,59.0,60.0,1394.0,57.0
1.0,2.0,2.0,59.0,1772.0,36.0
1.0,2.0,3.0,36.0,417.0,53.0
1.0,2.0,6.0,44.0,1275.0,31.0
1.0,2.0,10.0,29.0,1029.0,41.0
1.0,2.0,13.0,35.0,1443.0,28.0
1.0,2.0,18.0,42.0,1972.0,9.0
1.0,2.0,19.0,15.0,131.0,27.0
1.0,2.0,21.0,25.0,1927.0,11.0
1.0,2.0,23.0,48.0,994.0,32.0
1.0,2.0,24.0,28.0,1754.0,15.0
1.0,2.0,26.0,47.0,2001.0,44.0
1.0,2.0,28.0,60.0,427.0,53.0
1.0,2.0,31.0,27.0,1893.0,35.0
1.0,2.0,32.0,17.0,356.0,21.0
1.0,2.0,34.0,19.0,1940.0,18.0
1.0,2.0,35.0,37.0,410.0,5.0
1.0,2.0,37.0,47.0,1948.0,15.0
1.0,2.0,41.0,6.0,1158.0,46.0
1.0,2.0,41.0,30.0,984.0,4.0
1.0,2.0,44.0,45.0,370.0,27.0
1.0,2.0,47.0,2.0,1730.0,26.0
1.0,2.0,49.0,41.0,1945.0,24.0
1.0,2.0,50.0,21.0,1636.0,41.0
1.0,2.0,52.0,22.0,1951.0,24.0
1.0,2.0,55.0,6.0,1469.0,37.0
