1.0,3.0,3.0,15.0,60.0,8.0
1.0,3.0,23.0,8.0,27.0,40.0
1.0,4.0,13.0,11.0,30.0,36.0
1.0,5.0,24.0,30.0,41.0,58.0
1.0,7.0,19.0,3.0,47.0,33.0
2.0,6.0,3.0,43.0,22.0,34.0
2.0,7.0,18.0,30.0,59.0,25.0
3.0,2.0,26.0,18.0,58.0,25.0
3.0,8.0,11.0,21.0,59.0,24.0
3.0,9.0,16.0,10.0,39.0,13.0
3.0,11.0,17.0,12.0,47.0,12.0
3.0,12.0,21.0,20.0,52.0,1.0
3.0,12.0,25.0,59.0,51.0,53.0
4.0,2.0,12.0,60.0,30.0,55.0
4.0,3.0,28.0,21.0,52.0,43.0
4.0,6.0,22.0,14.0,8.0,39.0
4.0,6.0,29.0,13.0,36.0,14.0
4.0,7.0,4.0,6.0,41.0,55.0
4.0,11.0,26.0,56.0,50.0,36.0
4.0,11.0,30.0,2.0,29.0,31.0
5.0,2.0,23.0,10.0,13.0,43.0
5.0,3.0,8.0,17.0,24.0,5.0
5.0,7.0,14.0,14.0,20.0,48.0
5.0,10.0,25.0,56.0,56.0,31.0
6.0,4.0,17.0,57.0,3.0,50.0
6.0,8.0,15.0,21.0,42.0,5.0
6.0,11.0,14.0,55.0,59.0,42.0
6.0,12.0,9.0,40.0,29.0,40.0
6.0,12.0,12.0,31.0,6.0,16.0
7.0,3.0,14.0,18.0,47.0,52.0
7.0,3.0,24.0,55.0,41.0,25.0
7.0,3.0,26.0,1.0,50.0,47.0
7.0,4.0,20.0,48.0,9.0,12.0
7.0,8.0,23.0,21.0,11.0,21.0
7.0,9.0,6.0,12.0,19.0,16.0
8.0,1.0,24.0,49.0,59.0,39.0
8.0,8.0,12.0,42.0,48.0,38.0
8.0,10.0,3.0,43.0,23.0,46.0
8.0,10.0,12.0,12.0,17.0,28.0
8.0,11.0,21.0,44.0,40.0,54.0
9.0,7.0,30.0,54.0,11.0,21.0
9.0,8.0,3.0,16.0,2.0,42.0
10.0,1.0,28.0,6.0,25.0,51.0
10.0,2.0,4.0,28.0,55.0,31.0
10.0,2.0,26.0,6.0,6.0,2.0
10.0,4.0,12.0,59.0,38.0,18.0
10.0,9.0,10.0,25.0,41.0,9.0
10.0,12.0,14.0,40.0,9.0,52.0
11.0,5.0,12.0,51.0,46.0,31.0
11.0,5.0,12.0,52.0,10.0,4.0
11.0,5.0,27.0,32.0,29.0,15.0
11.0,9.0,15.0,56.0,11.0,36.0
11.0,10.0,8.0,26.0,46.0,38.0
12.0,2.0,22.0,24.0,39.0,29.0
12.0,4.0,12.0,27.0,11.0,50.0
12.0,4.0,28.0,36.0,32.0,45.0
12.0,6.0,19.0,11.0,40.0,12.0
13.0,1.0,23.0,42.0,10.0,55.0
13.0,1.0,26.0,45.0,54.0,25.0
13.0,2.0,15.0,26.0,57.0,16.0
13.0,2.0,24.0,18.0,18.0,2.0
13.0,4.0,15.0,9.0,4.0,49.0
13.0,7.0,10.0,6.0,16.0,18.0
13.0,10.0,15.0,39.0,47.0,35.0
13.0,11.0,20.0,30.0,41.0,31.0
14.0,4.0,17.0,28.0,28.0,44.0
14.0,7.0,14.0,60.0,45.0,49.0
14.0,10.0,20.0,20.0,47.0,34.0
15.0,2.0,6.0,27.0,12.0,51.0
15.0,7.0,19.0,36.0,22.0,35.0
15.0,9.0,9.0,24.0,8.0,17.0
15.0,10.0,5.0,37.0,35.0,46.0
15.0,11.0,16.0,35.0,40.0,55.0
15.0,11.0,29.0,9.0,10.0,47.0
16.0,3.0,18.0,21.0,10.0,50.0
16.0,5.0,25.0,40.0,38.0,9.0
16.0,6.0,9.0,32.0,32.0,6.0
16.0,6.0,14.0,22.0,46.0,2.0
16.0,9.0,21.0,5.0,14.0,10.0
17.0,3.0,3.0,30.0,57.0,19.0
17.0,3.0,13.0,15.0,52.0,45.0
17.0,4.0,28.0,16.0,19.0,49.0
17.0,5.0,3.0,47.0,29.0,39.0
17.0,9.0,13.0,8.0,35.0,27.0
17.0,12.0,3.0,17.0,38.0,8.0
18.0,2.0,10.0,57.0,7.0,5.0
18.0,5.0,9.0,50.0,15.0,15.0
18.0,8.0,8.0,26.0,8.0,30.0
18.0,9.0,14.0,29.0,25.0,13.0
18.0,11.0,25.0,42.0,40.0,53.0
18.0,12.0,2.0,53.0,14.0,11.0
19.0,4.0,2.0,56.0,14.0,23.0
19.0,5.0,28.0,47.0,60.0,43.0
19.0,9.0,21.0,33.0,28.0,30.0
20.0,6.0,15.0,54.0,32.0,13.0
20.0,8.0,14.0,42.0,54.0,47.0
20.0,11.0,16.0,10.0,1.0,46.0
21.0,2.0,20.0,49.0,53.0,1.0
21.0,7.0,13.0,23.0,44.0,52.0
21.0,7.0,23.0,29.0,59.0,22.0
21.0,10.0,8.0,19.0,46.0,14.0
21.0,11.0,5.0,49.0,7.0,44.0
22.0,4.0,7.0,4.0,52.0,6.0
22.0,4.0,9.0,60.0,47.0,15.0
22.0,8.0,25.0,44.0,43.0,10.0
22.0,10.0,25.0,27.0,7.0,37.0
22.0,11.0,29.0,32.0,43.0,9.0
22.0,12.0,12.0,40.0,26.0,33.0
22.0,12.0,27.0,31.0,43.0,36.0
23.0,4.0,30.0,45.0,53.0,60.0
23.0,11.0,13.0,37.0,21.0,4.0
24.0,4.0,13.0,26.0,6.0,12.0
24.0,11.0,28.0,2.0,28.0,19.0
24.0,12.0,19.0,21.0,47.0,2.0
25.0,4.0,18.0,31.0,39.0,10.0
25.0,8.0,4.0,24.0,37.0,35.0
25.0,8.0,7.0,38.0,29.0,15.0
25.0,8.0,20.0,59.0,40.0,34.0
25.0,12.0,15.0,2.0,7.0,10.0
26.0,2.0,6.0,1.0,52.0,26.0
26.0,2.0,22.0,17.0,41.0,28.0
26.0,3.0,12.0,55.0,31.0,25.0
26.0,3.0,15.0,14.0,13.0,4.0
26.0,8.0,29.0,42.0,53.0,48.0
26.0,10.0,1.0,10.0,9.0,57.0
26.0,10.0,7.0,6.0,37.0,60.0
26.0,10.0,7.0,10.0,26.0,55.0
26.0,10.0,30.0,50.0,26.0,45.0
27.0,8.0,27.0,38.0,47.0,31.0
28.0,3.0,14.0,3.0,50.0,54.0
28.0,5.0,7.0,59.0,3.0,41.0
28.0,6.0,15.0,52.0,29.0,55.0
28.0,6.0,17.0,18.0,28.0,56.0
28.0,6.0,21.0,29.0,9.0,36.0
28.0,6.0,25.0,8.0,43.0,48.0
28.0,7.0,21.0,36.0,48.0,48.0
28.0,8.0,22.0,46.0,26.0,46.0
28.0,10.0,17.0,17.0,17.0,9.0
28.0,11.0,12.0,9.0,22.0,57.0
29.0,2.0,6.0,31.0,41.0,24.0
29.0,7.0,10.0,32.0,33.0,54.0
29.0,12.0,1.0,24.0,12.0,34.0
30.0,2.0,30.0,6.0,49.0,49.0
30.0,4.0,28.0,44.0,5.0,38.0
30.0,5.0,3.0,28.0,13.0,8.0
30.0,6.0,14.0,32.0,3.0,24.0
30.0,8.0,2.0,49.0,43.0,16.0
31.0,7.0,15.0,59.0,52.0,21.0
31.0,11.0,12.0,59.0,40.0,16.0
32.0,5.0,27.0,25.0,6.0,18.0
32.0,7.0,5.0,31.0,12.0,2.0
32.0,7.0,12.0,17.0,2.0,9.0
32.0,8.0,8.0,52.0,33.0,55.0
32.0,9.0,7.0,36.0,20.0,42.0
32.0,9.0,15.0,54.0,36.0,57.0
32.0,9.0,19.0,44.0,14.0,1.0
32.0,10.0,16.0,48.0,37.0,57.0
33.0,1.0,26.0,59.0,1.0,40.0
33.0,2.0,27.0,8.0,38.0,34.0
33.0,6.0,3.0,14.0,42.0,23.0
33.0,7.0,21.0,11.0,57.0,7.0
33.0,7.0,21.0,48.0,3.0,15.0
33.0,10.0,24.0,30.0,29.0,11.0
34.0,1.0,28.0,55.0,5.0,22.0
34.0,2.0,27.0,26.0,42.0,22.0
34.0,6.0,6.0,44.0,60.0,1.0
34.0,7.0,8.0,34.0,28.0,6.0
34.0,7.0,18.0,44.0,38.0,13.0
34.0,8.0,9.0,37.0,20.0,57.0
34.0,8.0,17.0,54.0,13.0,7.0
34.0,9.0,6.0,31.0,54.0,13.0
34.0,11.0,24.0,40.0,7.0,20.0
35.0,1.0,13.0,41.0,55.0,51.0
35.0,5.0,15.0,22.0,8.0,22.0
35.0,10.0,9.0,1.0,48.0,33.0
36.0,2.0,24.0,43.0,44.0,14.0
36.0,4.0,21.0,43.0,21.0,43.0
36.0,6.0,28.0,35.0,44.0,30.0
36.0,8.0,19.0,29.0,24.0,50.0
36.0,10.0,23.0,32.0,32.0,59.0
36.0,11.0,16.0,26.0,51.0,55.0
36.0,12.0,3.0,53.0,53.0,23.0
37.0,2.0,25.0,14.0,22.0,40.0
37.0,4.0,11.0,30.0,4.0,1.0
37.0,6.0,1.0,8.0,52.0,29.0
37.0,7.0,17.0,30.0,32.0,50.0
37.0,11.0,12.0,57.0,16.0,31.0
38.0,2.0,14.0,16.0,49.0,2.0
38.0,4.0,11.0,21.0,1.0,51.0
38.0,9.0,28.0,58.0,27.0,26.0
38.0,11.0,3.0,57.0,49.0,27.0
38.0,11.0,15.0,34.0,14.0,57.0
39.0,1.0,8.0,28.0,34.0,16.0
