1.0,1.0,3.0,1856.0,47.0,25.0
1.0,1.0,8.0,142.0,10.0,8.0
1.0,1.0,8.0,1929.0,2.0,32.0
1.0,1.0,9.0,348.0,27.0,38.0
1.0,1.0,9.0,1531.0,13.0,54.0
1.0,1.0,14.0,118.0,10.0,31.0
1.0,1.0,15.0,1286.0,57.0,36.0
1.0,1.0,15.0,1502.0,38.0,36.0
1.0,1.0,15.0,1813.0,50.0,53.0
1.0,1.0,16.0,449.0,53.0,48.0
1.0,1.0,16.0,940.0,7.0,26.0
1.0,1.0,17.0,1399.0,19.0,27.0
1.0,1.0,20.0,527.0,52.0,55.0
1.0,1.0,20.0,1107.0,32.0,15.0
1.0,1.0,20.0,1730.0,34.0,21.0
1.0,1.0,22.0,1583.0,1.0,10.0
1.0,1.0,23.0,1501.0,46.0,6.0
1.0,1.0,26.0,1460.0,32.0,35.0
1.0,1.0,30.0,1310.0,60.0,54.0
1.0,1.0,31.0,449.0,17.0,29.0
1.0,1.0,35.0,623.0,21.0,13.0
1.0,1.0,37.0,779.0,26.0,23.0
1.0,1.0,37.0,1677.0,33.0,1.0
1.0,1.0,39.0,832.0,27.0,57.0
1.0,1.0,42.0,568.0,21.0,2.0
1.0,1.0,43.0,1148.0,20.0,59.0
1.0,1.0,44.0,1215.0,49.0,35.0
1.0,1.0,55.0,858.0,15.0,23.0
1.0,1.0,59.0,1197.0,8.0,38.0
1.0,2.0,3.0,362.0,39.0,2.0
1.0,2.0,3.0,884.0,51.0,9.0
1.0,2.0,8.0,365.0,55.0,11.0
1.0,2.0,8.0,1415.0,27.0,16.0
1.0,2.0,9.0,1323.0,50.0,27.0
1.0,2.0,11.0,511.0,60.0,55.0
1.0,2.0,14.0,1519.0,16.0,30.0
1.0,2.0,16.0,600.0,41.0,2.0
1.0,2.0,16.0,1714.0,9.0,55.0
1.0,2.0,21.0,228.0,2.0,3.0
1.0,2.0,24.0,140.0,36.0,29.0
1.0,2.0,25.0,861.0,20.0,4.0
1.0,2.0,25.0,868.0,45.0,14.0
1.0,2.0,26.0,1594.0,56.0,19.0
1.0,2.0,28.0,1782.0,59.0,44.0
1.0,2.0,30.0,239.0,50.0,46.0
1.0,2.0,34.0,738.0,39.0,35.0
1.0,2.0,36.0,567.0,33.0,9.0
1.0,2.0,39.0,264.0,60.0,3.0
1.0,2.0,39.0,1027.0,55.0,1.0
1.0,2.0,42.0,127.0,26.0,36.0
1.0,2.0,42.0,1642.0,24.0,16.0
1.0,2.0,43.0,427.0,22.0,7.0
1.0,2.0,46.0,546.0,34.0,54.0
1.0,2.0,50.0,1173.0,44.0,59.0
1.0,2.0,51.0,826.0,22.0,5.0
1.0,2.0,54.0,1188.0,33.0,16.0
1.0,2.0,56.0,1257.0,41.0,39.0
1.0,2.0,57.0,440.0,15.0,3.0
1.0,2.0,57.0,959.0,48.0,55.0
1.0,2.0,57.0,1273.0,43.0,43.0
1.0,2.0,58.0,1847.0,6.0,12.0
1.0,3.0,1.0,1215.0,44.0,37.0
1.0,3.0,2.0,885.0,13.0,36.0
1.0,3.0,3.0,73.0,56.0,47.0
1.0,3.0,5.0,1504.0,14.0,39.0
1.0,3.0,10.0,186.0,36.0,43.0
1.0,3.0,13.0,931.0,13.0,46.0
1.0,3.0,13.0,1666.0,33.0,24.0
1.0,3.0,20.0,349.0,44.0,23.0
1.0,3.0,20.0,1083.0,22.0,53.0
1.0,3.0,21.0,89.0,46.0,45.0
1.0,3.0,22.0,1638.0,30.0,2.0
1.0,3.0,22.0,1942.0,38.0,40.0
1.0,3.0,23.0,39.0,21.0,6.0
1.0,3.0,23.0,393.0,26.0,35.0
1.0,3.0,24.0,329.0,7.0,6.0
1.0,3.0,26.0,435.0,50.0,13.0
1.0,3.0,26.0,824.0,7.0,42.0
1.0,3.0,30.0,157.0,30.0,43.0
1.0,3.0,31.0,980.0,32.0,57.0
1.0,3.0,33.0,1162.0,20.0,10.0
1.0,3.0,34.0,1797.0,8.0,18.0
1.0,3.0,40.0,1057.0,20.0,42.0
1.0,3.0,40.0,1695.0,36.0,19.0
1.0,3.0,41.0,87.0,41.0,28.0
1.0,3.0,42.0,360.0,19.0,13.0
1.0,3.0,43.0,1217.0,11.0,4.0
1.0,3.0,44.0,1280.0,51.0,37.0
1.0,3.0,46.0,106.0,36.0,22.0
1.0,3.0,47.0,566.0,11.0,2.0
1.0,3.0,47.0,991.0,16.0,34.0
1.0,3.0,48.0,1604.0,53.0,1.0
1.0,3.0,50.0,1157.0,25.0,54.0
1.0,3.0,51.0,1684.0,2.0,36.0
1.0,3.0,51.0,1893.0,28.0,53.0
1.0,3.0,52.0,1719.0,59.0,46.0
1.0,3.0,52.0,1827.0,6.0,45.0
1.0,3.0,55.0,1220.0,14.0,28.0
1.0,3.0,58.0,1282.0,58.0,49.0
1.0,3.0,60.0,149.0,15.0,14.0
1.0,4.0,2.0,1866.0,19.0,31.0
1.0,4.0,4.0,1846.0,21.0,54.0
1.0,4.0,5.0,131.0,37.0,8.0
1.0,4.0,7.0,1521.0,39.0,23.0
1.0,4.0,8.0,1856.0,41.0,25.0
1.0,4.0,10.0,1013.0,60.0,42.0
1.0,4.0,15.0,1492.0,50.0,54.0
1.0,4.0,18.0,1001.0,36.0,27.0
1.0,4.0,20.0,1818.0,7.0,40.0
1.0,4.0,21.0,349.0,50.0,8.0
1.0,4.0,23.0,894.0,27.0,42.0
1.0,4.0,25.0,683.0,29.0,3.0
1.0,4.0,27.0,373.0,21.0,49.0
1.0,4.0,31.0,766.0,45.0,2.0
1.0,4.0,32.0,889.0,39.0,31.0
1.0,4.0,34.0,433.0,1.0,55.0
1.0,4.0,35.0,1470.0,47.0,27.0
1.0,4.0,36.0,167.0,60.0,48.0
1.0,4.0,36.0,1261.0,30.0,59.0
1.0,4.0,42.0,630.0,2.0,33.0
